Country,coicop,Main category,Consumption category,Difference in share of total expenditure,Average inflation in 2019,Average inflation in 2020,Average inflation in 2021,Average inflation in 2022,Average inflation in 2023,Average inflation in 2024
FI,CP044,"Water, electricity, gas and other fuels",Water supply and miscellaneous services relating to the dwelling,-1.405653170359053,1.434525760818983,1.63465175384771,1.974506488989778,2.138236272935264,4.150719081991305,
FI,CP043,"Water, electricity, gas and other fuels",Maintenance and repair of the dwelling,-0.8381534431954598,1.937552426727666,1.342170157038943,3.225522877306203,9.41502234200585,2.94499876890405,
HR,CP021,"Alcoholic beverages, tobacco and narcotics",Alcoholic beverages,0.0803276130804249,1.00374231678047,2.631178054530875,1.332001754994534,7.580948286464441,12.33800643273022,
HR,CP022,"Alcoholic beverages, tobacco and narcotics",Tobacco,0.6339702386193538,5.614521574019794,3.913204643449044,7.263504229597995,2.68002470431532,3.612894204591279,
HR,CP031,Clothing and footwear,Clothing,-4.331975487719916,-0.5347703862313775,0.1202732908485752,0.3704333728291376,7.782144853622278,8.861874858136597,
HR,CP032,Clothing and footwear,Footwear,-1.379781230835299,-1.293778089110498,-1.850471129056739,-1.168547930860872,4.60076747970246,7.865862114219914,
HR,CP011,Food and non-alcoholic beverages,Food,13.08753083730723,-0.1277027479109137,1.70091631117279,1.826156747710541,16.43076996010912,13.1696975191612,
HR,CP012,Food and non-alcoholic beverages,Non-alcoholic beverages,1.396155705809386,0.4558158853935817,2.98581151687959,2.427024490732588,10.69716037436039,11.41841542669299,
HR,CP041,Housing (rentals and repairs),Actual rentals for housing,0.5536426255389287,4.868355713495267,2.183987147764155,0.4604046021455088,3.175250366005625,6.279082039151035,
HR,CP093,Other,"Other recreational items and equipment, gardens and pets",-0.5615209106679705,0.209290074493367,0.0899963863438019,1.025601871427425,8.95870421499702,9.8235794350847,
HR,CP094,Other,Recreational and cultural services,0.3050904535266141,1.627675983636684,2.207334133464737,1.706105615476564,4.715593326507878,6.118470086755753,
HR,CP095,Other,"Newspapers, books and stationery",-0.6738250928015646,2.675077516187611,-0.2143328117847388,2.564458227215962,13.80191242398212,9.42879797941192,
HR,CP096,Other,Package holidays,-0.8343258427834135,3.740540114652113,2.115936549556893,1.518991512542549,7.917252071137121,15.27621573742596,
HR,CP101,Other,Pre-primary and primary education,-0.601684717208183,0.0,-1.997969277128161,-0.3995938554256321,0.0,1.872546058592572,
HR,CP102,Other,Secondary education,-0.1203369434416366,1.447110841096257,2.197896558033644,1.797893124693672,2.735819701735714,6.595259076125388,
HR,CP104,Other,Tertiary education,-0.713988899341777,1.234710811482148,0.29681978757089,0.5835509493109653,0.2240476429051591,2.110591562189095,
HR,CP112,Other,Accommodation services,-0.4733150124585039,1.313682460540946,-2.524063973785662,4.081070111345644,14.66768756954009,17.03436302559613,
HR,CP111,Other,Catering services,-2.093770130177076,3.408103228916209,1.814403287186874,2.329304103164919,13.15859687763915,15.51983886088371,
HR,CP092,Other,Other major durables for recreation and culture,-0.1203369434416366,-1.453630555697457,-0.0516744788628287,3.354205754570449,6.092895942295447,1.85089083762277,
HR,CP121,Other,Personal care,-0.8741806969656242,-0.4514443374971358,1.720003496598416,0.8361356015790532,9.908781911517808,9.745155678281362,
HR,CP123,Other,Personal effects n.e.c.,-0.3529780690168673,0.7931962253360197,-0.454303389274549,0.8198319323582162,6.041586120378817,7.198705927739003,
HR,CP124,Other,Social protection,-0.2406738868832732,2.868184382245536,1.588297682806013,-0.2465586527220315,4.493028632289531,6.46347688075942,
HR,CP125,Other,Insurance,-1.45192160642868,0.3537959769117129,1.318820367203744,0.6267072673700423,3.771306896632546,8.554710489372896,
HR,CP105,Other,Education not definable by level,-0.1203369434416366,0.8260319195451874,1.479173082237948,1.849419330308459,4.714725312738466,9.41944083045084,
HR,CP091,Other,"Audio-visual, photographic and information processing equipment",-0.713988899341777,-4.543788385794211,-1.811905165902768,0.931671832537769,0.9881496268396008,-1.564935627288744,
HR,CP127,Other,Other services n.e.c.,0.0321310452321699,2.590467485867102,5.080539877411256,-3.888835772181552,1.723579563352606,13.78312012410581,
HR,CP054,Other,"Glassware, tableware and household utensils",-0.1123041821335941,2.243493951510215,-0.0532748048665839,-1.140110415657717,10.11284148255533,8.38669551629304,
HR,CP126,Other,Financial services n.e.c.,-0.2246083642671882,1.018972056002759,4.713938122408485,8.472301598816644,6.24754031047789,3.907901080424908,
HR,CP051,Other,"Furniture and furnishings, carpets and other floor coverings",-0.681857854109607,2.196024002795501,-0.3445904119325632,0.7907288653562098,9.330580424598969,7.334492140479676,
HR,CP063,Other,Hospital services,0.0080327613080424,0.6371490280777566,-0.0834189111391177,0.0344262608900192,2.250283003442658,5.334402490242553,
HR,CP062,Other,Out-patient services,-0.4492167285343764,1.757839424149547,2.36218163553477,3.794646511406672,4.95873913550773,10.72014801691407,
HR,CP061,Other,"Medical products, appliances and equipment",1.011046591560348,-2.062790887691364,0.7483918250108541,-0.4703480465123117,0.5217047704489219,4.110592734432918,
HR,CP056,Other,Goods and services for routine household maintenance,1.027112114176433,0.1035272893669624,1.301186546101163,1.285093539229663,17.72336768151864,15.24571654670408,
HR,CP055,Other,Tools and equipment for house and garden,-0.2326411255752307,1.069545622416126,-0.6960830009118114,-0.1422976140765179,6.609512216608376,5.044190891009227,
HR,CP08,Other,Communications,-0.3926784470200777,-0.349995992448715,1.078849959257627,1.546547865052988,0.9469146268331332,2.689705175899312,
HR,CP053,Other,Household appliances,-0.2085428416511033,0.9773529680855134,-0.4059725558345411,1.879488598506845,8.70572312085482,3.722723555180247,
HR,CP052,Other,Household textiles,-0.1203369434416366,-1.88519179395755,-1.348474712526568,-1.134862677198413,7.235783506255816,5.190602788375869,
HR,CP073,Transport,Transport services,-0.1362479898787208,-0.401451300489585,-1.505367355169037,4.638883084889121,3.412537649367713,8.213741305484687,
HR,CP071,Transport,Purchase of vehicles,-2.27033640277501,-1.8522258845939,-1.834292435137477,0.5422082666959769,9.838133236593851,6.798182339149332,
HR,CP072,Transport,Operation of personal transport equipment,-6.329352482200483,0.104272127723549,-5.195537189956094,10.93219056754718,16.23127371649901,-0.4440759594072243,
HR,CP045,"Water, electricity, gas and other fuels","Electricity, gas and other fuels",7.245550699854328,1.830437804266658,-4.882502567956283,5.302861761683262,17.29427831729991,3.75920397767567,
HR,CP044,"Water, electricity, gas and other fuels",Water supply and miscellaneous services relating to the dwelling,1.524679886738066,2.656141064495936,1.623746237552502,0.6101996118228185,2.234240595927748,3.802282575732819,
HR,CP043,"Water, electricity, gas and other fuels",Maintenance and repair of the dwelling,-0.0882058982094666,1.908576928117688,1.700403965632315,4.7382687310384,16.5968711968099,10.27570735847266,
HU,CP021,"Alcoholic beverages, tobacco and narcotics",Alcoholic beverages,0.6177016261049874,3.568556905093122,2.154837248412663,2.665737592475729,11.66751863580691,20.32788713958228,
HU,CP022,"Alcoholic beverages, tobacco and narcotics",Tobacco,1.936047146131179,11.56656965976778,10.88702911575883,17.49639837697416,8.60342853172333,12.04962576822887,
HU,CP031,Clothing and footwear,Clothing,-2.2830950562043,1.078352389901853,0.426878345030802,-0.1097111010552237,5.695666913042032,8.995267520145182,
HU,CP032,Clothing and footwear,Footwear,-0.9014514896867838,1.334131741412503,-1.020928943259503,1.034285134990021,4.893655215377623,7.06657521408999,
HU,CP011,Food and non-alcoholic beverages,Food,8.275673905926004,5.518979196379092,8.177472944531683,3.534980413744914,28.84249319791492,24.96856077004836,
HU,CP012,Food and non-alcoholic beverages,Non-alcoholic beverages,0.2968460111317257,2.515606967290101,1.556286740306217,2.637387467473908,19.39203127075663,29.99778914960415,
HU,CP041,Housing (rentals and repairs),Actual rentals for housing,5.04310815235185,9.377301833311416,4.367036325704526,1.897746130298788,10.49981381909687,13.79818477924584,
HU,CP094,Other,Recreational and cultural services,-0.8326967150496565,2.809623217023324,2.983336075614094,2.610650251682795,8.449831297130816,17.7667128850766,
HU,CP095,Other,"Newspapers, books and stationery",-0.1909854851031321,3.719171830305666,-1.704312851551103,-3.736063788386137,10.68651944454567,14.96389907455764,
HU,CP096,Other,Package holidays,-2.491542071374004,6.118450268910323,6.739731129463659,9.089511878588253,8.369639502998568,15.20583948298095,
HU,CP101,Other,Pre-primary and primary education,-0.1200480192076831,2.225092523690412,5.127017231992586,1.847752898984334,6.327898367822272,8.4092450234804,
HU,CP102,Other,Secondary education,-0.1200480192076831,2.457990522174983,2.619116037382808,0.1797033246865041,1.908378986506076,4.262069636726329,
HU,CP103,Other,Post-secondary non-tertiary education,0.0,3.752387487045466,2.586124419855503,1.505342108620476,4.461940816375394,5.756773507597767,
HU,CP104,Other,Tertiary education,-0.2204518170904725,-0.4557495377625435,-0.8419431891877659,-0.6744536285299066,0.396230728129902,2.389807869526687,
HU,CP112,Other,Accommodation services,-0.5904179853759686,5.17697114840809,4.082124728270845,3.443324751684491,9.990042000838926,21.3477361429921,
HU,CP111,Other,Catering services,-2.393320964749536,6.689784284479068,6.321444531396657,6.076433333350773,19.55189386205717,24.60858807797267,
HU,CP093,Other,"Other recreational items and equipment, gardens and pets",-0.4016151915311579,1.976094102666375,1.380673516305573,3.686866033324172,13.00222016846706,17.92684169366234,
HU,CP121,Other,Personal care,-0.7737640510749753,4.170002681374314,3.054309641141634,4.33971117001681,14.68697064683203,18.7153397188936,
HU,CP123,Other,Personal effects n.e.c.,-0.1102259085452363,3.049062490348026,8.958128250108958,6.661399148167443,12.06356542299805,11.61223003077407,
HU,CP124,Other,Social protection,0.789042889883226,4.016118942261895,3.967299607947227,1.822794586299597,4.988320980815716,18.3417906962409,
HU,CP125,Other,Insurance,-1.423114700425625,1.066396058292131,2.015413474053003,5.454345597832359,1.338668709805388,8.126502412384406,
HU,CP105,Other,Education not definable by level,-0.3503219469606024,5.49717323231262,6.456607265056022,8.930588138815995,12.74200552411729,16.46972576171448,
HU,CP092,Other,Other major durables for recreation and culture,0.0,2.174291501613832,4.255582918914361,6.088756242942748,15.43891127127426,15.31603486861064,
HU,CP127,Other,Other services n.e.c.,0.1691585725199171,4.965033900572966,3.795331279878761,4.447609035478133,7.210173355679391,12.99528246360723,
HU,CP08,Other,Communications,-0.7290188802793841,0.1147691384826557,0.7349169770217442,-1.67653546629723,-1.38946161479003,9.360432871313824,
HU,CP051,Other,"Furniture and furnishings, carpets and other floor coverings",-0.4703699661682855,3.29014694219593,3.678764923782469,8.003960357561317,17.62548138847177,10.86415044111718,
HU,CP052,Other,Household textiles,-0.1102259085452363,1.757039865874986,1.393907940671646,2.79710905099558,9.512524622840992,13.45938936660687,
HU,CP053,Other,Household appliances,-0.3306777256357088,1.748736957084068,0.8554690256734564,3.892175956998523,11.51561960159847,11.16588983138815,
HU,CP054,Other,"Glassware, tableware and household utensils",-0.2302739277529194,-1.027806154158936,0.037028616278518,3.418641583682489,10.75162766020567,14.04304278379101,
HU,CP091,Other,"Audio-visual, photographic and information processing equipment",-0.5805958747135217,-5.714627599830774,-3.365115417116456,2.009171478546634,4.986295040934078,0.5809392087905819,
HU,CP056,Other,Goods and services for routine household maintenance,0.2870239004692788,2.968356282732781,2.934181875656781,3.862967087368953,18.05975531528565,28.79348076627795,
HU,CP055,Other,Tools and equipment for house and garden,-0.1004037978827895,0.9070718541889492,0.8206126320153606,4.976674136795082,13.1371855843375,12.8741711376109,
HU,CP062,Other,Out-patient services,-0.6809996725963113,6.243006214052943,6.07751148972628,7.404996029340489,11.81312970113844,14.76558185229603,
HU,CP063,Other,Hospital services,-0.2302739277529194,3.371304019229487,1.681488916704537,1.027628640409112,2.361099928621935,17.80593819227841,
HU,CP126,Other,Financial services n.e.c.,-0.2204518170904725,-1.192286259325466,2.124279680301925,3.299065899750257,5.906557324620155,11.56937099779947,
HU,CP061,Other,"Medical products, appliances and equipment",2.443522863690931,1.838310697883795,2.236174255599642,2.888259257527499,4.226434036974084,7.810068127615364,
HU,CP071,Transport,Purchase of vehicles,-2.692349667139583,-0.2373909164527325,1.852968721561199,4.477865618096205,13.99725316609579,3.321574268195632,
HU,CP073,Transport,Transport services,-0.3819709702062641,0.8330598689050275,-2.594552832421918,-1.292389503827681,9.214882112321437,12.3553646311433,
HU,CP072,Transport,Operation of personal transport equipment,-7.827130852340937,1.141653353776269,-3.022315118185806,18.61176639727383,14.39270031403711,20.39234796744354,
HU,CP045,"Water, electricity, gas and other fuels","Electricity, gas and other fuels",7.068645640074211,0.9932572827636266,0.2788962669700782,0.543720156698598,25.87656008637762,18.5593510972155,
HU,CP044,"Water, electricity, gas and other fuels",Water supply and miscellaneous services relating to the dwelling,1.542071374004147,0.82462473391115,0.8236181827223742,0.6283067615222552,1.987934431065561,4.227464441234223,
HU,CP043,"Water, electricity, gas and other fuels",Maintenance and repair of the dwelling,-0.6809996725963113,8.141577532878172,8.219739718559605,11.05771041979548,24.18301881901111,15.42834682133619,
IE,CP021,"Alcoholic beverages, tobacco and narcotics",Alcoholic beverages,0.0479840867319638,-0.647601394418861,-0.619831435813457,0.0895100074637916,8.87482481434357,4.520230279745525,
IE,CP022,"Alcoholic beverages, tobacco and narcotics",Tobacco,1.624043226391829,6.564824837639633,4.464712143037428,4.831563523447879,6.270294694387413,5.14657071159978,
IE,CP031,Clothing and footwear,Clothing,-1.73746015866738,-1.029982824536883,-3.129505563824964,-2.89749658296067,1.390501071281614,3.210127904806503,
IE,CP032,Clothing and footwear,Footwear,-0.5254984528767187,-3.749891978193081,-5.646680873026093,-3.715775495134333,5.404449374553871,3.978920845210348,
IE,CP011,Food and non-alcoholic beverages,Food,3.267861712770165,-0.6508869298805536,-1.197769616287799,-0.3729332268712684,7.077905009460842,9.757377898451583,
IE,CP012,Food and non-alcoholic beverages,Non-alcoholic beverages,0.4340378754391273,-1.135570823549124,-2.579306865473975,0.6741056949012364,5.107072488750184,11.47834909845188,
IE,CP041,Housing (rentals and repairs),Actual rentals for housing,16.88429146406719,5.302604464556622,0.2196172415510938,2.807965041222668,9.808442486960082,7.422488162353114,
IE,CP093,Other,"Other recreational items and equipment, gardens and pets",-0.5900588604797246,-4.439062598397554,-3.312572559069555,-1.447226708930891,2.256490711348797,3.840451841731857,
IE,CP094,Other,Recreational and cultural services,-1.882284856803853,2.750513630824382,2.089534651686063,0.7188639379246223,2.400352648615141,4.023611838663643,
IE,CP095,Other,"Newspapers, books and stationery",0.0748842565665494,2.78121721679573,0.6914482832630666,0.8167462630881251,5.278508729250612,1.801774987052491,
IE,CP096,Other,Package holidays,-0.7667275434474093,1.195617361102602,5.79747395727696,5.891175154125176,3.37731625026203,29.22254298458284,
IE,CP101,Other,Pre-primary and primary education,-0.2466091245376079,0.6153556096995028,0.5147058823529393,0.1703992210321303,0.6804433110654428,0.7238752724374186,
IE,CP102,Other,Secondary education,-0.6219028453109369,2.018150809126112,1.972458113573103,0.5658561110497978,3.116396341852012,4.348308548414015,
IE,CP104,Other,Tertiary education,0.9644801433124726,2.736383393300599,3.771602665667144,0.0439336292428982,-2.667839742523054,-6.238333074893817,
IE,CP112,Other,Accommodation services,-1.0079566340181,3.089794662121407,-3.63031804493051,6.763036601466797,17.62054644362713,10.42841947308502,
IE,CP111,Other,Catering services,-2.938661796524207,3.375981911123743,1.747684649614881,2.896580546068685,4.462733256034917,7.014600960566081,
IE,CP092,Other,Other major durables for recreation and culture,-0.1233045622688039,-0.8188656145819705,1.069318539781788,3.051134443128667,3.369907891924484,-0.7779147217615116,
IE,CP121,Other,Personal care,-0.820527883116581,-0.4764230610439243,0.2125640613063621,0.3564896842586697,2.425031513840226,6.371457072317465,
IE,CP123,Other,Personal effects n.e.c.,-0.3914338226740804,-5.3692171237752,-8.430302954193786,-9.727563128168368,-7.98389169979884,-7.15400283231881,
IE,CP124,Other,Social protection,-2.739600539748273,2.230671316327093,1.973427337155673,0.8279987945348491,1.003301578721925,-18.60077397972016,
IE,CP125,Other,Insurance,-3.179890887094898,-0.3113075436702834,0.4708835185388079,0.5546342805078541,-2.4801691259684,2.923646333428983,
IE,CP105,Other,Education not definable by level,-0.0107600679338343,0.7798597624500913,0.687566012558773,0.5796928463435935,-9.991203481751178,-5.084894771398344,
IE,CP091,Other,"Audio-visual, photographic and information processing equipment",-0.1555847660703068,-11.7438840525759,-3.281918906318214,-2.031571334299548,-3.165259589042003,-0.5140337047200229,
IE,CP127,Other,Other services n.e.c.,-0.2681292604052765,1.267416172429355,0.8100676290126803,1.422558466979518,1.722313733192554,2.466693467103448,
IE,CP054,Other,"Glassware, tableware and household utensils",-0.0107600679338343,-5.161081909875591,-6.980332580734107,-0.6111424127622361,0.1625207909846901,1.937173213475946,
IE,CP126,Other,Financial services n.e.c.,-0.0107600679338343,0.5705109326412494,0.0172901273975271,-0.0323706086690014,0.4687587271429539,-0.1635349758437016,
IE,CP051,Other,"Furniture and furnishings, carpets and other floor coverings",-0.1771049019379753,-4.699361625543727,-4.43302773795048,0.7899501587269911,3.390068136928843,-2.661855020132734,
IE,CP063,Other,Hospital services,-0.1286845962357211,0.1239833561439085,2.6980198019802,3.548264610210248,0.2336004169109507,-3.787354175420032,
IE,CP062,Other,Out-patient services,-0.9007921736500476,2.032862595723172,3.464971453609541,2.843480847780844,2.463352756981914,3.835210325214587,
IE,CP061,Other,"Medical products, appliances and equipment",-0.0538003396691714,-1.481445210482335,1.541577036624415,-1.124171187615502,-1.324282647618575,2.8403553718655,
IE,CP056,Other,Goods and services for routine household maintenance,-0.4344740944094178,-0.8068884853918306,-0.683147583469872,-1.376789072105831,5.443982418755945,6.766076699612289,
IE,CP055,Other,Tools and equipment for house and garden,-0.1394446641695554,-2.194253104790786,-2.827203169095249,-1.0550157992418,3.744848294698963,3.651576123746889,
IE,CP08,Other,Communications,1.355477747016262,-5.34512051017122,-6.861218091844645,0.3923772942709976,2.855838656130287,1.295245930012475,
IE,CP053,Other,Household appliances,-0.1448246981364726,-2.50307825537801,-2.298946461321439,5.22791115770515,6.976137851135044,5.299733169764725,
IE,CP052,Other,Household textiles,-0.0161401019007514,-9.71675026653884,-8.752021571372184,-5.251985943845822,-6.031260966460219,-1.841203805959868,
IE,CP073,Transport,Transport services,-0.3004094642067794,-1.167821859976401,-9.047122168348986,1.433220222639463,8.001134865144016,3.883167843563279,
IE,CP071,Transport,Purchase of vehicles,-5.69396621920294,0.955075827962824,1.873830942676813,5.96854742860041,11.13818103579611,5.420109281495588,
IE,CP072,Transport,Operation of personal transport equipment,-2.209594490845218,0.1776076435896362,-1.912256201641718,8.739924932659404,21.31902438128918,-5.342509324835301,
IE,CP045,"Water, electricity, gas and other fuels","Electricity, gas and other fuels",4.040841728125072,2.549923904834964,-6.203559358180424,14.08645260013756,51.43243751011693,18.53856159980555,
IE,CP044,"Water, electricity, gas and other fuels",Water supply and miscellaneous services relating to the dwelling,0.42865784147221,0.3496847267377599,1.777337538710375,1.405286423899582,3.135879963083227,4.271484229528199,
IE,CP043,"Water, electricity, gas and other fuels",Maintenance and repair of the dwelling,-0.8954121396831305,2.253034916130712,0.696654167819776,3.47971271631304,6.753617961970458,5.969605872397082,
LT,CP021,"Alcoholic beverages, tobacco and narcotics",Alcoholic beverages,0.851813076996288,2.136182309413139,1.935269053417612,0.4016255996505791,11.35917348326715,10.6777074096242,
LT,CP022,"Alcoholic beverages, tobacco and narcotics",Tobacco,1.621458710066305,6.469135522175748,5.578432315201049,5.568679408597528,5.65541446254517,6.277805769778763,
LT,CP031,Clothing and footwear,Clothing,-3.067161574823134,-0.9916014007446498,-0.4892424065221778,1.668628454548536,2.900087680182423,3.758487910993972,
LT,CP032,Clothing and footwear,Footwear,-1.911424129945116,-1.516252186499331,-0.3929452846311714,0.5900972385011074,4.809631292659613,2.584115788983398,
LT,CP011,Food and non-alcoholic beverages,Food,15.43066527077187,3.677795216890621,2.572454166423106,3.261567626378211,26.02237307886646,15.55713860908591,
LT,CP012,Food and non-alcoholic beverages,Non-alcoholic beverages,0.4822182037371909,0.4242973261949881,0.1097917023118715,2.196613896950132,22.0166345187134,14.18662630702309,
LT,CP041,Housing (rentals and repairs),Actual rentals for housing,0.7506107039751276,7.677197548222524,2.680754294436505,1.807091852085024,16.1563300928863,10.18299948733587,
LT,CP093,Other,"Other recreational items and equipment, gardens and pets",-0.7734526188889947,1.852566476646902,2.463762682727905,4.654005603392765,11.45016276481047,9.711464922842774,
LT,CP094,Other,Recreational and cultural services,-1.274705751721075,3.696113115985526,4.608509481095193,2.065956384247121,9.709690066602688,9.07772973683302,
LT,CP095,Other,"Newspapers, books and stationery",-0.640525364043019,4.338704755550934,4.022813759170313,1.9474784673297,10.38277537952195,10.02254807556919,
LT,CP096,Other,Package holidays,-1.139240506329114,4.455092363080861,-2.860431582198368,-0.7124868920046037,24.90513730396938,9.592453077920936,
LT,CP101,Other,Pre-primary and primary education,-0.3797468354430379,5.668865259353303,13.56175117641348,4.452950958713491,6.126539645336531,7.872991296299301,
LT,CP102,Other,Secondary education,0.0,5.130715265846301,5.243487080048236,5.939856703888036,7.003944704573641,8.524805017680583,
LT,CP104,Other,Tertiary education,-0.5075981091970433,3.192485196795536,6.639150368407499,7.75388348704941,9.841975127685208,4.319124549592512,
LT,CP112,Other,Accommodation services,-0.1265822784810127,0.9948044473643928,-4.680947400577591,2.965033108841443,14.07482238092714,18.45324778032464,
LT,CP111,Other,Catering services,-3.311443164874211,6.436096649931977,5.673903375436976,4.851881070918836,15.73144135227771,14.28514994518395,
LT,CP092,Other,Other major durables for recreation and culture,0.0,-1.077346802884986,-1.630477989825451,1.85968351588915,5.121441677835028,4.843357755622407,
LT,CP121,Other,Personal care,-0.4140097078138387,2.177923670905853,2.630147782893338,4.095749221846156,12.35353223264701,12.34739342439116,
LT,CP123,Other,Personal effects n.e.c.,-0.5088671044700358,0.7382116586920607,1.072443643898813,2.041348339555945,8.428643205429802,8.80283888934901,
LT,CP124,Other,Social protection,-0.1265822784810127,8.296370197195913,12.00491454339741,8.578452728766472,19.67807457129799,10.38149122854066,
LT,CP125,Other,Insurance,-0.6430633545890043,-0.7280827886260796,-6.99329150382755,-4.708025627239892,15.73368921235293,7.64269528991202,
LT,CP105,Other,Education not definable by level,-0.1265822784810127,3.291419032601974,8.897536633764366,2.965912488890998,4.422223268093245,9.364844237726295,
LT,CP091,Other,"Audio-visual, photographic and information processing equipment",-0.6430633545890043,-2.722497899903516,-2.186171117464834,2.956923810900288,1.993048916498078,-0.1685700294987482,
LT,CP127,Other,Other services n.e.c.,-0.0012689952729926,3.668573449465361,4.843998496248335,6.118148541505064,14.04258580051856,9.995017806904997,
LT,CP054,Other,"Glassware, tableware and household utensils",-0.1316582595729831,2.559361788559725,3.625138774170659,2.240044631286094,10.00991322122145,6.519996094787157,
LT,CP126,Other,Financial services n.e.c.,-0.0012689952729926,6.609396553033306,2.026117813833355,5.47918765151882,10.05197658725916,8.720230726421947,
LT,CP051,Other,"Furniture and furnishings, carpets and other floor coverings",-0.8924209257320517,1.270260315520335,2.354979399873351,6.512132862958162,11.40976713429728,6.333128788507987,
LT,CP063,Other,Hospital services,-0.2544335522350179,7.136336211676379,2.097145150840866,5.725292718018835,4.820675716731963,0.3898141080205901,
LT,CP062,Other,Out-patient services,-1.145585482694077,6.319010359779699,9.011970819857629,7.72929298958982,9.736868732303584,9.448609122825152,
LT,CP061,Other,"Medical products, appliances and equipment",4.978268455950001,3.795468628241208,3.678441147831748,2.645828557532568,5.633475812511715,10.39414924540239,
LT,CP056,Other,Goods and services for routine household maintenance,0.6049934963992257,4.478708490840529,4.564905035094252,3.805132269007197,16.70921925560275,16.22101683719564,
LT,CP055,Other,Tools and equipment for house and garden,-0.0025379905459852,-0.1248743495494059,1.127822441952168,3.62683924119658,10.8483910092386,3.62822228579139,
LT,CP08,Other,Communications,-0.5431299768408365,-1.407354129222174,1.024589454984334,2.17850793294981,3.612339179312596,3.390229043121781,
LT,CP053,Other,Household appliances,-0.5101360997430285,-0.1050401004209963,1.350335878938306,2.565906461454821,7.350698622862971,4.633374097783208,
LT,CP052,Other,Household textiles,-0.0038069858189778,1.330101794337493,4.62960764630976,3.135676093157903,9.467723130780396,6.623914956427168,
LT,CP073,Transport,Transport services,-0.5152120808349989,6.547805068486085,2.175511031814175,3.735849712008902,7.151500737290859,11.82641811211092,
LT,CP071,Transport,Purchase of vehicles,-2.912661400336284,-0.5208899334150012,0.1760671413464115,0.6898144723769271,11.589603466361,17.58447620567602,
LT,CP072,Transport,Operation of personal transport equipment,-5.983629960978395,-0.4955990106111623,-4.214683771346394,12.8144210306226,26.7257527216577,-4.160232919613653,
LT,CP045,"Water, electricity, gas and other fuels","Electricity, gas and other fuels",4.176897941055168,1.424110006909601,-11.64960410870578,13.44481960237733,77.62279546078955,6.931413290457045,
LT,CP044,"Water, electricity, gas and other fuels",Water supply and miscellaneous services relating to the dwelling,0.4860251895561689,-1.680421285485505,10.33521318973084,1.376871889347765,5.175739242851544,21.22344463892371,
LT,CP043,"Water, electricity, gas and other fuels",Maintenance and repair of the dwelling,-0.891151930459059,2.199112192659451,4.039640218648242,5.796660066168758,23.51009504058086,12.13923991781807,
LU,CP021,"Alcoholic beverages, tobacco and narcotics",Alcoholic beverages,-0.3489566150743681,2.545746334880905,2.121466049683953,1.341228795754027,2.435576170911476,6.780675210844804,
LU,CP022,"Alcoholic beverages, tobacco and narcotics",Tobacco,0.8431956557766801,1.652682884882375,1.222843578293757,1.615981810331705,3.254303094225293,3.002700680150638,
LU,CP031,Clothing and footwear,Clothing,-2.917264911196505,1.617077964032191,0.9131678527057856,0.4769119255259367,2.849807923582199,6.13929039518817,
LU,CP032,Clothing and footwear,Footwear,-0.3752871186529934,-1.066570438994923,1.046416012520358,3.079862555664012,-0.3808996533977178,3.145677645310661,
LU,CP011,Food and non-alcoholic beverages,Food,1.871943919125084,1.451545574115813,2.748864442606776,1.10400312904473,7.255965525640769,10.67385739445364,
LU,CP012,Food and non-alcoholic beverages,Non-alcoholic beverages,0.3755968892833301,1.590905483668957,1.547112576380929,0.3539531829965322,5.530882018615006,9.43377448394949,
LU,CP041,Housing (rentals and repairs),Actual rentals for housing,21.49420961249243,1.349694712280924,1.086116980829669,1.377236518686805,1.740934722099541,1.72649277713582,
LU,CP093,Other,"Other recreational items and equipment, gardens and pets",-0.730903802279602,2.327229551694417,3.675225478564375,3.986866949366245,5.422308801833339,6.372333427294117,
LU,CP094,Other,Recreational and cultural services,-0.3093059743912621,2.491651314019953,1.075688129190008,1.81099936750867,4.897535738387593,4.974957311227786,
LU,CP095,Other,"Newspapers, books and stationery",-0.5729207808078508,1.783200714942125,3.678180460728458,3.711767741050451,3.990825588304467,4.727208577040465,
LU,CP096,Other,Package holidays,-2.087699163154642,2.535733541393551,3.542184765862754,-3.041751679343913,9.289699523871862,7.879264094889408,
LU,CP101,Other,Pre-primary and primary education,-0.2766251728907331,2.517037213977884,2.489536050985201,2.487972656084876,2.463188245370196,4.138991693486727,
LU,CP102,Other,Secondary education,-0.2766251728907331,1.025340934146598,1.356450954097539,0.8475171616431076,1.042550592706696,1.666384943580416,
LU,CP104,Other,Tertiary education,0.1119820828667413,0.0,0.0,0.0,0.0,0.0,
LU,CP112,Other,Accommodation services,-3.141538847560324,2.627718744500004,1.317874975605151,2.190675789275998,9.944603565497085,8.045154006895435,
LU,CP111,Other,Catering services,-1.658821725453388,2.748499903749328,2.402882553818186,2.241488303515286,4.424170459390782,3.482325241060075,
LU,CP092,Other,Other major durables for recreation and culture,-0.3029556764693583,0.8571192315674798,2.8320521191881,1.639346351192571,9.218057413605614,9.266750349036077,
LU,CP121,Other,Personal care,-0.4936194994416384,1.640322216514739,2.025021953374627,1.783661834566904,3.101190204932815,5.41282293923637,
LU,CP123,Other,Personal effects n.e.c.,-0.131652517893126,2.223375973230229,2.435019446050102,5.082803857905928,7.636515847437153,5.234454297393054,
